"mass","intensity"
1013.62360485931,6.87994735697257
1013.72627335333,6.59255282932327
1013.82894704911,6.36440269961053
1013.93162594747,6.15864061548535
1014.03431004677,5.98396269910552
1014.13699934864,5.83230545840298
1014.23969385146,5.74169578791619
1014.34239355522,5.69328939476112
1014.44509846156,5.70919700722467
1014.54780856967,5.7551351064894
1014.65052387953,5.8169853648276
1014.75324439116,5.89319846799663
1014.85597010373,5.9767430355412
1014.95870101807,6.04351139191753
1015.06143713499,6.13122638149189
1015.16417845285,6.19062534875093
1015.26692497248,6.21274804165453
1015.36967669387,6.20770287594029
1015.47243361703,6.19681125210388
1015.57519574113,6.15791504107475
1015.67796306782,6.13109036003952
1015.78073559627,6.08163235485831
1015.88351332567,6.05167266676418
1015.98629625684,6.00079102913907
1016.0890843906,5.95771699525466
1016.1918777253,5.91939617907695
1016.29467626177,5.89803937426526
1016.39748000001,5.87650722646215
1016.50028894002,5.86034087848809
1016.6031030818,5.85600495264352
1016.70592242453,5.87781510382128
1016.80874696985,5.90593308570195
1016.91157671611,5.9544513735684
1017.01441166415,5.97938187345247
1017.11725181478,6.00916490631231
1017.22009716636,6.02695044781594
1017.32294771971,6.06527096450411
1017.42580347484,6.13436278561705
1017.52866443173,6.24779663131459
1017.6315305904,6.45130962622498
1017.73440195003,6.82067557500335
1017.83727851224,7.37047618070122
1017.94016027541,8.15140828551227
1018.04304724036,9.15497666659494
1018.14593940789,10.3897749818913
1018.24883677639,11.8713788836289
1018.35173934665,13.6013355996672
1018.4546471187,15.5823098251858
1018.55756009252,17.7951229696746
1018.6604782673,20.2583670736478
1018.76340164467,22.8953534909504
1018.86633022382,25.6475866741411
1018.96926400393,28.4795724132368
1019.07220298581,31.3172116095055
1019.17514717029,34.1426461881194
1019.27809655574,36.8929653061801
1019.38105114296,39.5538520078266
1019.48401093196,42.0633775029357
1019.58697592192,44.4339465288273
1019.68994611448,46.6633628040686
1019.79292150881,48.7474635544911
1019.89590210493,50.6562172075304
1019.99888790202,52.3837955795344
1020.10187890088,53.8839428982411
1020.20487510152,55.1213311197843
1020.30787650477,56.1033151732904
1020.41088310898,56.8446796954704
1020.51389491497,57.3532581360536
1020.61691192193,57.6275740361084
1020.71993413148,57.6842476586947
1020.82296154283,57.4968189555538
1020.92599415513,57.0927592454621
1021.02903197004,56.4922257333957
1021.13207498592,55.7195146228154
1021.23512320358,54.7984784243694
1021.33817662303,53.7439306445664
1021.44123524426,52.5689090629336
1021.54429906728,51.2942695615426
1021.64736809209,49.9316580925054
1021.75044231786,48.5018234011085
1021.85352174624,47.0493639110021
1021.95660637641,45.5575184258454
1022.05969620755,44.0196139420949
1022.16279124047,42.4513337461107
1022.26589147519,40.8567294579263
1022.36899691251,39.2612278169289
1022.4721075508,37.6767040406436
1022.57522339089,36.1149474429875
1022.67834443194,34.5543082351336
1022.7814706756,33.001344932317
1022.88460212106,31.484412626021
1022.98773876749,30.0125002963105
1023.09088061652,28.6130295703645
1023.19402766653,27.2610462668692
1023.29717991834,25.9599821483331
1023.40033737193,24.6909815816152
1023.50350002732,23.4712445827879
1023.60666788451,22.3142491210039
1023.70984094266,21.2125100470203
1023.81301920343,20.1642002790111
1023.916202666,19.1926993859309
1024.01939132954,18.2590046468271
1024.1225851957,17.3547669008132
1024.22578426283,16.5157149064762
1024.32898853176,15.7359163398273
1024.43219800248,15.001100128689
1024.535412675,14.3058579633974
1024.63863254932,13.6515175644147
1024.74185762544,13.0154215395324
1024.84508790253,12.4057541102871
1024.94832338224,11.8416014807403
1025.05156406375,11.2947434109531
1025.15480994624,10.7793543102066
1025.25806103053,10.278118118021
1025.36131731662,9.81303608024812
1025.46457880451,9.36478835873482
1025.5678454942,8.96022931056918
1025.67111738569,8.58444043914272
1025.77439447898,8.23819708555342
1025.87767677325,7.9363350793787
1025.98096427015,7.68818817015418
1026.08425696885,7.44363328905455
1026.18755486853,7.22235597647288
1026.29085797001,7.02719705880241
1026.39416627329,6.85038565050623
1026.49747977838,6.67619124371637
1026.60079848528,6.51648132827734
1026.70412239397,6.34244392343071
1026.80745150448,6.18639647420889
1026.91078581596,6.02380624391169
1027.01412533008,5.90115126056578
1027.117470046,5.772783797764
1027.2208199629,5.67612814272866
1027.32417508161,5.59393163869098
1027.42753540213,5.53542062018942
1027.53090092446,5.47112753261413
1027.63427164859,5.42967697639617
1027.73764757453,5.37527151847131
1027.84102870228,5.35612449395368
1027.94441503102,5.36204247775793
1028.04780656239,5.37850918731617
1028.15120329474,5.40118165420041
1028.25460522973,5.44623950917288
1028.3580123657,5.45992572703604
1028.46142470349,5.49802637621671
1028.56484224309,5.5325615186798
1028.6682649845,5.57017327580112
1028.77169292772,5.57278333015256
1028.87512607275,5.5956871086591
1028.97856441878,5.61122768716011
1029.08200796743,5.63835616436275
1029.18545671708,5.64247786697704
1029.28891066855,5.67408086298482
1029.39236982265,5.67211279106554
1029.49583417774,5.65634772864134
1029.59930373464,5.60945227919941
1029.70277849337,5.55894386430789
1029.8062584539,5.47589257154758
1029.90974361543,5.40485971556896
1030.0132339796,5.32079557867516
1030.11672954476,5.23124075958041
1030.22023031257,5.099256873984
1030.32373628136,4.95018801581934
1030.42724745198,4.76455281819177
1030.53076382523,4.57397515655902
1030.63428539866,4.34926460640726
1030.73781217473,4.12827361802034
1030.84134415261,3.90237851568372
1030.94488133232,3.710547393473
1031.04842371385,3.54647717613638
1031.15197129637,3.40276731615243
1031.25552408072,3.27147034507578
1031.35908206771,3.1620748719543
1031.46264525569,3.04211519935979
1031.5662136455,2.96499890471048
1031.66978723713,2.92029500120673
1031.77336603059,2.90321306128142
1031.87695002504,2.87250409446771
1031.98053922214,2.86250400088612
1032.08413362106,2.84991355620038
1032.18773322098,2.82883667269237
1032.29133802355,2.79228758897172
1032.39494802712,2.78987912504672
1032.49856323252,2.80146239846682
1032.60218363974,2.83699160760293
1032.70580924879,2.88037116738557
1032.80944005966,2.94109231832717
1032.91307607236,3.00929666460982
1033.01671728688,3.08188202573768
1033.12036370241,3.15945065255585
1033.22401531977,3.1986048818273
1033.32767213978,3.18819021371322
1033.43133416079,3.17967433040743
1033.53500138363,3.15302972488087
1033.63867380912,3.09926577676992
1033.7423514348,3.00547496110316
1033.84603426312,2.86203503300788
1033.94972229328,2.68036097240936
1034.05341552527,2.50448210213162
1034.15711395827,2.29658836877483
1034.26081759392,2.11052626654152
1034.36452643057,1.93413674154882
1034.46824046906,1.77590433767293
1034.57195970939,1.61158871331438
1034.67568415236,1.45242127087283
1034.77941379635,1.30081498045241
1034.88314864135,1.17166041702331
1034.986888689,1.0509458481136
1035.09063393849,0.929347455646081
1035.19438438898,0.811574636829945
1035.29814004214,0.71095107750125
1035.40190089631,0.592080744070628
1035.50566695231,0.51343208750982
1035.60943821015,0.436002845431872
1035.71321467065,0.357075065629324
1035.81699633216,0.303874840121196
1035.92078319468,0.290235192128669
1036.02457525987,0.312147318616709
1036.12837252689,0.336414784026616
1036.23217499492,0.371823696313761
1036.33598266562,0.434453838345533
1036.43979553734,0.500272832874096
1036.54361361089,0.569154574665426
1036.64743688628,0.653904934019529
1036.75126536351,0.749433558954088
1036.85509904258,0.853198057366207
1036.95893792349,0.942514374823567
1037.06278200624,1.01565350030566
1037.16663129001,1.06313761079736
1037.27048577645,1.11782262223326
1037.37434546472,1.19791387689933
1037.47821035402,1.24362624291513
1037.58208044515,1.29375833507084
1037.68595573813,1.31031511692662
1037.78983623296,1.3133269163453
1037.89372192962,1.34104565637217
1037.99761282813,1.39164980517605
1038.10150892849,1.42756243775451
1038.20541022986,1.45845391052897
1038.30931673391,1.51134898471995
1038.41322843898,1.57093111050627
1038.51714534589,1.63616879197236
1038.62106745547,1.70753132957169
1038.72499476608,1.78617049761924
1038.82892727853,1.84687426186556
1038.93286499282,1.89311878786541
1039.03680790897,1.94290865118394
1039.14075602614,1.96528634699736
1039.24470934598,2.00191767736634
1039.34866786685,2.06520023983821
1039.45263159039,2.15261469848698
1039.55660051495,2.23798347470175
1039.66057464137,2.31424208400713
1039.76455396963,2.41940980677719
1039.86853849975,2.55089476337926
1039.97252823172,2.70451796688747
1040.07652316553,2.85650861227015
1040.1805233012,2.99715337339289
1040.2845286379,3.14700827331371
1040.38853917727,3.28142099035367
1040.49255491768,3.40768197624588
1040.59657586076,3.52044394144594
1040.70060200486,3.61590259148769
1040.80463335083,3.70187794366696
1040.90866989864,3.7756000919255
1041.01271164831,3.82871627227418
1041.11675859984,3.89069962404701
1041.22081075239,3.92448435647175
1041.32486810763,3.97105910675635
1041.42893066389,3.98542290173494
1041.53299842284,3.99607442511501
1041.63707138282,3.98174241981913
1041.74114954466,3.94248437947665
1041.84523290835,3.902260671599
1041.94932147391,3.84193046475254
1042.05341524132,3.76041227110812
1042.15751421058,3.64961584237674
1042.26161838088,3.50395795537487
1042.36572775387,3.33257365682316
1042.46984232789,3.14863195511037
1042.5739621046,2.97068481775902
1042.67808708234,2.79532443177773
1042.78221726194,2.63959578610319
1042.8863526434,2.50065438297144
1042.99049322673,2.4040312343129
1043.09463901191,2.31514175759029
1043.19878999896,2.27623197281964
1043.30294618705,2.23692162700431
1043.40710757782,2.19323052995838
1043.51127417046,2.1455384077389
1043.61544596413,2.10962638077827
1043.71962295967,2.07200673215974
1043.82380515707,2.04225136839949
1043.92799255634,2.04565366294094
1044.03218515747,2.07747396715953
1044.13638296047,2.10345900339128
1044.24058596533,2.12315947071165
1044.34479417206,2.12399506062725
1044.44900757983,2.13757351546013
1044.5532261903,2.2115390195607
1044.6574500018,2.321202213095
1044.76167901517,2.45451989204582
1044.86591323124,2.61550753032608
1044.97015264752,2.78098044732809
1045.07439726649,2.99082457394188
1045.17864708734,3.17789527202872
1045.28290211005,3.37946415004677
1045.38716233464,3.51089356329005
1045.49142776027,3.62131807267707
1045.59569838859,3.69211091981729
1045.69997421796,3.74716208872043
1045.8042552492,3.7404631225304
1045.90854148231,3.71451104097576
1046.0128329173,3.66418284857359
1046.11712955415,3.57912873467926
1046.22143139288,3.46513215842663
1046.32573843348,3.34897591449066
1046.43005067596,3.20318175579397
1046.53436811948,3.08323022627795
1046.63869076488,3.00315782652823
1046.74301861298,2.93886264359741
1046.84735166212,2.86274613419273
1046.95168991314,2.80790868124071
1047.05603336604,2.77329669935014
1047.16038202081,2.72813225614502
1047.26473587746,2.65426889279895
1047.36909493599,2.59764000124005
1047.47345919556,2.51764250955514
1047.57782865784,2.44956725691858
1047.68220332117,2.36075767284265
1047.78658318638,2.26937637263303
1047.89096825429,2.13733265866993
1047.99535852326,2.02464193330597
1048.0997539941,1.89720647180619
1048.20415466683,1.79442667164798
1048.3085605406,1.67800648775069
1048.41297161709,1.55935369405621
1048.51738789545,1.41972083698919
1048.62180937487,1.29636900842154
1048.726236057,1.16862609108681
1048.83066794018,1.05444048060316
1048.93510502524,0.931839874774916
1049.03954731219,0.835165063998652
1049.14399480185,0.737064563311549
1049.24844749173,0.649026880323305
1049.35290538433,0.58982766483031
1049.45736847881,0.552560243742818
1049.56183677434,0.507773130709595
1049.66631027259,0.488952481475373
1049.7707889719,0.489626470245625
1049.87527287309,0.51921322458572
1049.97976197699,0.542652192286063
1050.08425628196,0.574916698124085
1050.1887557888,0.599246796332856
1050.29326049671,0.636374466723396
1050.39777040733,0.666554007931282
1050.50228551985,0.693203748463318
1050.60680583425,0.696850757553968
1050.7113313497,0.697935649178369
1050.81586206705,0.670747526820684
1050.92039798712,0.660711739607706
1051.02493910824,0.636161471040872
1051.12948543126,0.636538442467511
1051.23403695616,0.647328219466459
1051.33859368296,0.679388930299837
1051.44315561164,0.7229475100795
1051.54772274139,0.787935993039397
1051.65229507386,0.885578959386919
1051.75687260823,1.01726681087023
1051.86145534365,1.13834424775155
1051.96604328097,1.28925318959369
1052.07063642018,1.41533964375864
1052.17523476128,1.53082636429154
1052.27983830428,1.63805990158133
1052.38444704917,1.74015955776062
1052.48906099596,1.82380985662491
1052.59368014464,1.85115285602252
1052.69830449438,1.86057839109488
1052.80293404686,1.8852365504955
1052.9075688004,1.89528980777693
1053.01220875583,1.92714805134957
1053.11685391316,1.9481613599098
1053.22150427239,1.98980260001743
1053.32615983435,2.02335392893518
1053.43082059654,2.06782906881642
1053.53548656146,2.12913953945154
1053.64015772828,2.20407647344835
1053.74483409617,2.28822510563521
1053.84951566679,2.39912007028442
1053.95420243848,2.53743898218033
1054.05889441206,2.72085415919874
1054.16359158755,2.90404526368366
1054.26829396494,3.11404512626488
1054.37300154423,3.31689833031934
1054.47771432542,3.52326561786216
1054.58243230852,3.72475163183219
1054.68715549351,3.9442697058992
1054.79188387958,4.16185044464218
1054.89661746838,4.39613448298204
1055.00135625825,4.62242896328461
1055.10610025003,4.86954412445779
1055.21084944371,5.08899073124714
1055.31560383929,5.32170979685935
1055.42036343679,5.53697155698431
1055.52512823618,5.76419021967639
1055.62989823748,6.00459357996709
1055.73467343986,6.27119173694919
1055.83945384497,6.51941148263442
1055.94423945116,6.79239456322109
1056.04903026008,7.0467409059637
1056.15382627009,7.29498752929242
1056.258627482,7.53877985440278
1056.36343389581,7.7807324197503
1056.46824551154,7.96486121797699
1056.57306232917,8.14685376776413
1056.67788434789,8.27627591723506
1056.78271156934,8.38656386525666
1056.8875439927,8.42123909420361
1056.99238161714,8.44547779661109
1057.09722444433,8.42980144270362
1057.20207247176,8.40092056726151
1057.30692570277,8.3608717863494
1057.41178413485,8.3304202366581
1057.51664776885,8.28503562332024
1057.62151660476,8.27184889049423
1057.72639064175,8.26232160513589
1057.83126988149,8.2611114375259
1057.93615432231,8.23363638954289
1058.04104396587,8.232631626292
1058.14593881052,8.20567053646745
1058.25083885708,8.17310635839183
1058.35574410555,8.14034063906078
1058.46065455594,8.11169822833804
1058.56557020825,8.07832025698275
1058.67049106247,8.06705528284253
1058.77541711861,8.02253803813246
1058.88034837583,7.97087335669848
1058.9852848358,7.88691352787117
1059.09022649686,7.8050604694204
1059.19517336067,7.69052810078782
1059.30012542556,7.59089091883944
1059.40508269237,7.48624680805455
1059.5100451611,7.37497626266031
1059.61501283175,7.24928522717713
1059.71998570433,7.1287849356576
1059.82496377798,7.01738199325588
1059.92994705439,6.90214229849963
1060.03493553189,6.71794147665958
1060.13992921214,6.50914728679622
1060.24492809348,6.23064797486684
1060.34993217674,5.94116776249529
1060.45494146193,5.6473329045305
1060.55995594903,5.35338757253012
1060.66497563807,5.05594426261082
1060.77000052902,4.7686488645281
1060.8750306219,4.45258138122974
1060.98006591586,4.1720864107013
1061.08510641175,3.92043307066923
1061.19015211041,3.70390135361167
1061.29520301015,3.51206843432586
1061.40025911181,3.37221730009606
1061.50532041541,3.25224124450197
1061.61038692093,3.15949016101359
1061.71545862837,3.0647892493971
1061.82053553774,2.99176434679752
1061.92561764905,2.91833474804905
1062.03070496144,2.82640177687995
1062.1357974766,2.6907051175026
1062.24089519285,2.57345873397287
1062.34599811102,2.41573770584606
1062.45110623197,2.27289028246498
1062.55621955317,2.09651561042438
1062.66133807714,1.9141155793445
1062.76646180303,1.7290351714131
1062.87159073086,1.56094046980017
1062.97672486062,1.40781568569228
1063.08186419148,1.32106819734178
1063.1870087251,1.25205011871931
1063.29215845982,1.21632090011133
1063.39731339647,1.19981093549401
1063.50247353589,1.2223784141754
1063.60763887558,1.23554090798951
1063.71280941803,1.25874427079061
1063.81798516241,1.29472651751329
1063.92316610873,1.36567409586612
1064.02835225699,1.46520700250199
1064.13354360634,1.60325292829804
1064.23874015847,1.7294912904456
1064.34394191169,1.8860984845517
1064.44914886685,2.01245047023393
1064.55436102479,2.15360831902972
1064.65957838382,2.27078526841714
1064.76480094396,2.40678113382972
1064.87002870687,2.53165122757638
1064.97526167172,2.67232787643226
1065.0804998385,2.84355259886075
1065.18574320639,3.00754537968237
1065.29099177622,3.12892534252491
1065.39624554882,3.23443579798156
1065.50150452253,3.29267421760778
1065.60676869817,3.34499420505702
1065.71203807576,3.353574870625
1065.81731265529,3.37769436135662
1065.92259243676,3.39564815136369
1066.02787742017,3.42081376430309
1066.13316760469,3.40995073486795
1066.23846299198,3.37582481086455
1066.34376358038,3.30525654492345
1066.44906937156,3.21923784658048
1066.55438036385,3.09568710588611
1066.65969655808,2.96775775784161
1066.76501795426,2.8028621164581
1066.87034455238,2.64420580551717
1066.97567635244,2.47012008231111
1067.08101335362,2.31329962629122
1067.18635555757,2.13350679946699
1067.29170296347,1.94089994685494
1067.39705557048,1.73784263539864
1067.50241337944,1.55367509087836
1067.60777639035,1.38234040608955
1067.71314460404,1.25455632858772
1067.81851801884,1.11842290625142
1067.92389663475,1.01615015928056
1068.02928045344,0.944237269628729
1068.13466947409,0.907712769561165
1068.24006369669,0.873236971043028
1068.34546312039,0.876428677294172
1068.45086774605,0.881350225704161
1068.55627757449,0.91578544479264
1068.66169260405,0.981932554003748
1068.76711283556,1.05809835845263
1068.87253826902,1.12295704851058
1068.97796890443,1.20001851886615
1069.0834047418,1.2504840912723
1069.18884578028,1.31435756844983
1069.29429202155,1.38678662036376
1069.39974346477,1.49722375921453
1069.50520010911,1.57461973188282
1069.6106619554,1.6533520522966
1069.71612900365,1.73444950789695
1069.82160125385,1.79999916615109
1069.92707870684,1.85340980362443
1070.03256136012,1.94755539578958
1070.13804921619,2.06987525769822
1070.24354227421,2.20051288724122
1070.34904053335,2.32836028210487
1070.45454399529,2.47765849656523
1070.56005265835,2.64179801703293
1070.66556652336,2.82836204937214
1070.77108559117,3.02213833148335
1070.8766098601,3.23439888871415
1070.98213933099,3.45316231864428
1071.08767400384,3.7229667907775
1071.19321387781,4.01424415594406
1071.29875895458,4.36426328157074
1071.4043092333,4.73174790547536
1071.50986471315,5.09925482755858
1071.6154253958,5.46197497879726
1071.72099127957,5.87258584532049
1071.82656236531,6.29272465296967
1071.932138653,6.75358350174062
1072.03772014266,7.24054525028475
1072.14330683428,7.75822122485167
1072.24889872702,8.27132975705091
1072.35449582257,8.79408332552225
1072.46009812008,9.30044676401182
1072.56570561871,9.79702994295763
1072.67131832015,10.2504588826869
1072.77693622272,10.6661058304259
1072.88255932725,11.0345765723443
1072.98818763374,11.3883365570831
1073.09382114221,11.6935498896716
1073.19945985263,11.9802724560657
1073.30510376419,12.213022533885
1073.41075287855,12.4183787029053
1073.51640719488,12.5912942792622
1073.62206671234,12.7413514734631
1073.7277314326,12.8614727044318
1073.833401354,12.9697790438754
1073.93907647736,13.0448386804681
1074.04475680269,13.1162305153414
1074.15044232999,13.1569566097765
1074.25613305927,13.180056560239
1074.36182899051,13.1871678814087
1074.46753012288,13.2258182481648
1074.57323645807,13.2905164310104
1074.67894799438,13.3888795797642
1074.78466473267,13.518963762624
1074.89038667377,13.7150334976594
1074.996113816,13.9707045306364
1075.1018461602,14.3180663646982
1075.20758370638,14.7267561141791
1075.31332645453,15.2273250533561
1075.41907440382,15.8041188600175
1075.52482755592,16.4660191466607
1075.63058590915,17.1905266844219
1075.7363494652,17.9713374712339
1075.84211822239,18.8034553926732
1075.94789218239,19.6766652499614
1076.05367134268,20.5539927334042
1076.1594557058,21.4485651675025
1076.26524527089,22.3341032419243
1076.37104003796,23.2103946111886
1076.476840007,24.0742850933934
1076.58264517718,24.928088638555
1076.68845555018,25.7481015500242
1076.79427112516,26.51910490245
1076.90009190128,27.2420268068864
1077.00591787938,27.8970259164517
1077.11174905946,28.470573240502
1077.21758544152,28.9692736705452
1077.32342702555,29.3533305816204
1077.42927381157,29.6570302494707
1077.53512579957,29.860715342949
1077.64098298871,29.9623992448047
1077.74684538068,29.9466769016203
1077.85271297378,29.8244309315498
1077.95858576887,29.6024104061728
1078.06446376678,29.2877211997879
1078.170346965,28.884441333916
1078.27623536688,28.4303421389767
1078.3821289699,27.8785379804003
1078.48802777406,27.2636355426078
1078.59393178106,26.5878765791033
1078.69984098919,25.8772180481307
1078.80575540015,25.128859541362
1078.9116750131,24.3618917780313
1079.0175998272,23.5555420307632
1079.12352984328,22.734621552936
1079.22946506134,21.9149513030365
1079.3354054814,21.1203413948172
1079.44135110344,20.3323929299282
1079.54730192747,19.5827637890579
1079.65325795349,18.8448882804622
1079.75921918066,18.1243338121186
1079.86518560981,17.4181506725425
1079.9711572418,16.7282211916599
1080.07713407493,16.0647593534426
1080.18311611006,15.4387743524793
1080.28910334802,14.8216388729731
1080.39509578628,14.2434124314071
1080.50109342738,13.6949937834136
1080.60709627047,13.197683326279
1080.71310431555,12.7455005735932
1080.81911756263,12.346912826022
1080.92513601085,11.971840946023
1081.03115966107,11.6302177056637
1081.13718851328,11.2943867190126
1081.24322256833,11.0291885605295
1081.34926182453,10.7962488920599
1081.45530628188,10.6200265968095
1081.56135594207,10.4922519215081
1081.66741080426,10.4055735331233
1081.77347086844,10.3533996499666
1081.87953613462,10.3355180533241
1081.98560660195,10.3416369700568
1082.09168227128,10.3677569961877
1082.19776314345,10.402143837466
1082.30384921677,10.4684636855825
1082.40994049209,10.5246426311475
1082.51603696941,10.5914454724412
1082.62213864873,10.6544613975701
1082.7282455292,10.7105136677139
1082.83435761252,10.7733499899472
1082.94047489784,10.8519951056071
1083.04659738431,10.9070881244186
1083.15272507279,10.9672829832609
1083.2588579641,11.0227176777464
1083.36499605658,11.1082951035052
1083.47113935106,11.1396401926536
1083.57728784754,11.1847235892213
1083.68344154518,11.1959328867862
1083.78960044566,11.162057206922
1083.89576454815,11.094293518522
1084.00193385264,11.0008674919675
1084.10810835829,10.8862214606662
1084.21428806595,10.762515891203
1084.32047297645,10.6142916479637
1084.42666308812,10.4622054589311
1084.53285840179,10.2312186593883
1084.63905891747,9.96916915617354
1084.7452646343,9.65810855695239
1084.85147555399,9.3560356621135
1084.95769167569,9.06808464401317
1085.06391299854,8.80415303231422
1085.17013952425,8.53887684236868
1085.27637125113,8.30165246211965
1085.38260818001,8.05181383732941
1085.48885031174,7.8082830605042
1085.59509764464,7.53308623888307
1085.70135017955,7.29308060624443
1085.80760791562,7.01512277876817
1085.91387085455,6.74596570206823
1086.02013899549,6.48812578512136
1086.1264123376,6.25636549661958
1086.23269088256,6.03195991932483
1086.33897462868,5.8309788551737
1086.44526357682,5.6337211415278
1086.55155772697,5.43111532571753
1086.65785707914,5.1771169163122
1086.76416163331,4.94423286277159
1086.8704713895,4.70265574327447
1086.97678634771,4.49977458759977
1087.08310650708,4.29372636009301
1087.18943186931,4.09608282567386
1087.29576243271,3.89244649874397
1087.40209819813,3.70943036159421
1087.50843916641,3.49925786147737
1087.61478533585,3.30352669053168
1087.72113670732,3.10186983159605
1087.8274932808,2.92496394656499
1087.93385505545,2.74652435078473
1088.04022203296,2.58778600214936
1088.1465942125,2.41610174840853
1088.2529715932,2.26167088270485
1088.35935417677,2.10678664199834
1088.46574196151,1.97635491579842
1088.57213494827,1.83860277720746
1088.67853313706,1.71135490752754
1088.78493652786,1.59077577603043
1088.89134512068,1.5253173439318
1088.99775891552,1.44972974100536
1089.10417791238,1.35591965326289
1089.21060211042,1.23667361100634
1089.31703151132,1.10422865279664
1089.4234661134,0.984926653125569
1089.52990591835,0.875721912954617
1089.63635092448,0.738807980207305
1089.74280113263,0.624968777907938
1089.8492565428,0.520607873703341
1089.955717155,0.445645604426709
1090.06218296922,0.376156947492916
1090.16865398462,0.302852729996189
1090.27513020289,0.229773346184601
1090.38161162234,0.192513169750733
1090.48809824466,0.156786372266787
1090.59459006816,0.13792749232173
1090.70108709369,0.131816189449388
1090.80758932124,0.160317056176439
1090.91409675083,0.185812544297796
1091.02060938243,0.228488271572644
1091.12712721607,0.232650204830769
1091.23365025089,0.216819351465915
